Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,newestTeamColor,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra
1055,8uqytik44ro3mbkz0s8m163xm,765156,A. Rampersad,Andre Rampersad,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481762,Andre,Rampersad,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,1,90,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,44,20,19,0.08,0,0,0,0,0,0,0,0,4,0,0,7,2,0,0,55,5,0,1,1,3,50.00%,1,1,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,19,30,1,38.60%,88.60%,23,3,13,5,25,14,50.00%,4,1.1,0,0,2,2,1,0,0,0.08,0,0.08,0.08,0,0,0.08,1,-,-,41.70%,5,26,18,0,18,,PAC vs HFX,FALSE,TRUE,TRUE,FALSE,FALSE,6/25/2022,7y48op2ajrp9920xl2r5l8ob8,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,HFX Wanderers,Pacific,PAC,3,0,Played,W 3-0,2276260,PAC vs HFX (2022-06-25)
1055,8uqytik44ro3mbkz0s8m163xm,765156,A. Rampersad,Andre Rampersad,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481762,Andre,Rampersad,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,1,90,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,38,19,17,0.32,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,52,1,1,0,1,3,100.00%,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,13,29,2,23.70%,94.70%,24,7,5,7,26,5,-,0,1.78,0,1,3,3,0,0,0.02,0.3,0.02,0.3,0.32,0,2,0.16,2,0,0,16.70%,0,18,12,0,12,,CAV vs HFX,FALSE,TRUE,FALSE,FALSE,TRUE,7/15/2022,7zoe78sftenvr4auoo1n0xogk,41ewt71n8fqwy6trsqta1bjvu,15381,15381,HFX Wanderers,Cavalry,CAV,0,3,Played,L 0-3,2276272,CAV vs HFX (2022-07-15)
1055,8uqytik44ro3mbkz0s8m163xm,765156,A. Rampersad,Andre Rampersad,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481762,Andre,Rampersad,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,1,90,27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,4,59,27,19,0.21,0,0,0,0,0,0,0,0,5,0,0,13,3,0,0,91,9,2,2,1,9,80.00%,3,3,11,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,15,33,43,3,42.40%,78.00%,28,3,15,6,35,18,71.40%,7,1.31,0,3,6,6,2,1,0,0.21,0,0.21,0.21,0,1,0.11,2,0,0,43.90%,3,32,16,0,16,,HFX vs EDM,TRUE,FALSE,FALSE,TRUE,FALSE,7/23/2022,80ei4jsfzxzejkvvq1ek23mdw,73xrv2025rnj0t3y9ayp83bec,6925,6925,HFX Wanderers,Edmonton,EDM,1,1,Played,T 1-1,2276278,HFX vs EDM (2022-07-23)
1055,8uqytik44ro3mbkz0s8m163xm,765156,A. Rampersad,Andre Rampersad,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481762,Andre,Rampersad,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,1,90,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,55,30,19,0.01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60,3,0,0,0,2,-,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,11,45,0,27.30%,89.10%,39,2,8,3,44,8,33.30%,3,0.37,0,0,2,2,0,0,0.01,0,0.01,0,0.01,0,0,0.01,1,-,-,11.80%,0,21,19,0,19,,FOR vs HFX,FALSE,TRUE,FALSE,FALSE,TRUE,8/6/2022,81liy8t0jr3qqkrerfk7i5kpg,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,HFX Wanderers,Forge,FOR,0,1,Played,L 0-1,2276287,FOR vs HFX (2022-08-06)
1055,8uqytik44ro3mbkz0s8m163xm,765156,A. Rampersad,Andre Rampersad,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481762,Andre,Rampersad,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,1,90,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,58,13,37,0.02,0,0,0,0,0,0,0,0,5,0,0,10,2,0,0,74,8,0,1,1,3,100.00%,1,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,8,44,2,24.10%,86.20%,33,13,4,17,37,4,60.00%,10,0.4,0,1,3,3,0,0,0.02,0,0.02,0,0.02,0,0,0.02,1,0,0,50.00%,1,9,17,6,17,,HFX vs PAC,TRUE,FALSE,TRUE,FALSE,FALSE,8/20/2022,82tw8mxoomsymoij38ka0ct1w,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,HFX Wanderers,Pacific,PAC,1,0,Played,W 1-0,2276296,HFX vs PAC (2022-08-20)
1055,8uqytik44ro3mbkz0s8m163xm,765156,A. Rampersad,Andre Rampersad,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481762,Andre,Rampersad,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,1,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,40,17,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,55,1,0,0,2,6,-,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,12,14,29,0,40.00%,77.50%,20,5,6,8,25,7,100.00%,3,1.76,0,2,5,5,0,1,0,0,0,0,0,0,0,-,0,0,0,35.00%,2,19,17,2,17,,EDM vs HFX,FALSE,TRUE,FALSE,FALSE,TRUE,8/28/2022,83qqa9ji0fyxdpbqlziwoa9ec,73xrv2025rnj0t3y9ayp83bec,6925,6925,HFX Wanderers,Edmonton,EDM,2,3,Played,L 2-3,2276303,EDM vs HFX (2022-08-28)
1055,8uqytik44ro3mbkz0s8m163xm,765156,A. Rampersad,Andre Rampersad,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481762,Andre,Rampersad,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,1,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,49,26,13,0,0,0,0,0,0,0,0,0,3,0,0,9,1,0,0,69,5,2,1,3,12,75.00%,5,4,10,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,28,35,1,34.70%,79.60%,24,4,11,5,30,14,100.00%,3,0.83,0,0,11,11,1,0,0,0,0,0,0,0,1,-,0,-,-,35.30%,5,17,15,2,15,,HFX vs CAV,TRUE,FALSE,FALSE,TRUE,FALSE,9/5/2022,8499pod86kbzp6yum6lnwz9ck,41ewt71n8fqwy6trsqta1bjvu,15381,15381,HFX Wanderers,Cavalry,CAV,0,0,Played,T 0-0,2276307,HFX vs CAV (2022-09-05)
1055,8uqytik44ro3mbkz0s8m163xm,765156,A. Rampersad,Andre Rampersad,Central Midfielder,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481762,Andre,Rampersad,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,HFX Wanderers,1,27,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,10,0,23.50%,88.20%,9,1,5,1,9,7,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,44.40%,0,27,11,0,11,,HFX vs PAC,TRUE,FALSE,FALSE,FALSE,TRUE,9/27/2022,85kp1oi38vti67p3hwgcothjo,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,HFX Wanderers,Pacific,PAC,0,2,Played,L 0-2,2276317,HFX vs PAC (2022-09-27)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,24,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,-,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,35,0,0,54.20%,75.00%,0,0,18,0,0,24,-,0,0.93,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,34.30%,0,29,14,0,14,,YRK vs HFX,FALSE,TRUE,TRUE,FALSE,FALSE,4/7/2022,7snp2xnuij3sfcod749flhes4,cqthcpums3aas2tdy0qhlkuwa,15382,15382,HFX Wanderers,York United,YRK,1,0,Played,W 1-0,2276216,YRK vs HFX (2022-04-07)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,2,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,43.80%,87.50%,0,0,14,0,0,16,-,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,33.30%,0,17,8,0,8,,ATO vs HFX,FALSE,TRUE,FALSE,FALSE,TRUE,4/16/2022,7tezpc35kcxh7vuq3gncvjvo4,dn8tjhuq0bax4dgixqvluhzze,16614,16614,HFX Wanderers,Atlético Ottawa,ATO,0,1,Played,L 0-1,2276221,ATO vs HFX (2022-04-16)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,1,0,0,0,1,-,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,33.30%,88.90%,0,0,16,0,0,18,50.00%,2,1.31,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,44.00%,0,28,9,0,9,,PAC vs HFX,FALSE,TRUE,FALSE,FALSE,TRUE,4/23/2022,7u07ertq4mqfut1tkj00ze2ac,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,HFX Wanderers,Pacific,PAC,1,2,Played,L 1-2,2276226,PAC vs HFX (2022-04-23)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,1,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,1,0,0,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,27,0,0,38.50%,84.60%,0,0,11,0,0,13,100.00%,1,1.01,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,53.70%,0,19,10,0,10,,HFX vs EDM,TRUE,FALSE,TRUE,FALSE,FALSE,4/30/2022,7uhzvzsjqt3x7sbx714u496ok,73xrv2025rnj0t3y9ayp83bec,6925,6925,HFX Wanderers,Edmonton,EDM,3,1,Played,W 3-1,2276230,HFX vs EDM (2022-04-30)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,21,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,1,0,0,0,1,-,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,29,0,0,71.40%,52.40%,0,0,11,0,0,21,50.00%,2,1.45,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,51.10%,0,14,14,0,14,,HFX vs CAV,TRUE,FALSE,FALSE,TRUE,FALSE,5/15/2022,7vmv1w4q6bsqu119wtrvrgums,41ewt71n8fqwy6trsqta1bjvu,15381,15381,HFX Wanderers,Cavalry,CAV,2,2,Played,T 2-2,2276239,HFX vs CAV (2022-05-15)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,24,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,1,0,62.50%,62.50%,1,0,14,0,1,23,0.00%,1,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,44.90%,0,20,15,0,15,,HFX vs YRK,TRUE,FALSE,TRUE,FALSE,FALSE,6/4/2022,7wtvfsqbligsp1ot5eov65tec,cqthcpums3aas2tdy0qhlkuwa,15382,15382,HFX Wanderers,York United,YRK,1,0,Played,W 1-0,2276249,HFX vs YRK (2022-06-04)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,2,1,1,1,0,0,1,1,0,0,0,1,0,0,0,25,2,0,50.00%,83.30%,2,0,13,0,2,16,-,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,17.90%,0,14,18,0,18,,CAV vs HFX,FALSE,TRUE,FALSE,FALSE,TRUE,6/11/2022,7x6a13297w4yer6wc2w65wphw,41ewt71n8fqwy6trsqta1bjvu,15381,15381,HFX Wanderers,Cavalry,CAV,0,1,Played,L 0-1,2276252,CAV vs HFX (2022-06-11)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,28,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,2,-,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,3,1,0,0,3,1,2,0,0,0,1,1,0,0,0,4,0,0,0,44,0,0,71.40%,71.40%,0,0,20,0,0,28,-,0,1.07,0,0,2,2,0,0,0,0,0,0,0,0,0,-,0,-,-,46.20%,0,32,21,0,21,,EDM vs HFX,FALSE,TRUE,TRUE,FALSE,FALSE,6/15/2022,7xixz1ewz1b0jufik70hv3pck,73xrv2025rnj0t3y9ayp83bec,6925,6925,HFX Wanderers,Edmonton,EDM,2,1,Played,W 2-1,2276255,EDM vs HFX (2022-06-15)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,30,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,0,4,1,0,0,2,0,0,3,3,1,2,2,0,2,0,0,0,0,3,0,0,0,40,0,0,66.70%,66.70%,0,0,20,0,0,30,-,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,33.30%,0,29,14,0,14,,HFX vs FOR,TRUE,FALSE,FALSE,FALSE,TRUE,6/19/2022,7xvsf3fgbgnwncemwnp93hzpw,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,HFX Wanderers,Forge,FOR,0,3,Played,L 0-3,2276258,HFX vs FOR (2022-06-19)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,25,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,-,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,31,0,0,80.00%,40.00%,0,0,10,0,0,25,-,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,41.70%,0,26,18,0,18,,PAC vs HFX,FALSE,TRUE,TRUE,FALSE,FALSE,6/25/2022,7y48op2ajrp9920xl2r5l8ob8,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,HFX Wanderers,Pacific,PAC,3,0,Played,W 3-0,2276260,PAC vs HFX (2022-06-25)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0.00%,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,1,0,59.10%,86.40%,1,0,18,0,1,21,-,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,35.70%,0,24,13,0,13,,HFX vs ATO,TRUE,FALSE,FALSE,FALSE,TRUE,6/30/2022,7ynhoac4z9qwrveua21q9chsk,dn8tjhuq0bax4dgixqvluhzze,16614,16614,HFX Wanderers,Atlético Ottawa,ATO,0,2,Played,L 0-2,2276264,HFX vs ATO (2022-06-30)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,4,-,4,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,4,0,0,1,2,1,0,3,3,1,2,1,0,0,2,0,0,0,3,0,0,0,39,0,0,20.00%,92.00%,0,0,23,0,0,25,-,0,1.62,0,0,4,4,0,0,0,0,0,0,0,0,0,-,0,-,-,34.40%,0,15,17,0,17,,VAL vs HFX,FALSE,TRUE,FALSE,FALSE,TRUE,7/10/2022,7zjyie3snfstmtjldpk8xhes4,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,HFX Wanderers,Valour,VAL,0,1,Played,L 0-1,2276271,VAL vs HFX (2022-07-10)
1055,999aky7w22iv11ny6d6w57g4q,765153,C. Oxner,Christian Oxner,Goalkeeper,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,#0066CC,481765,Christian,Oxner,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,HFX Wanderers,1,90,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,27,18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,0,0,1,-,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,35,0,0,51.90%,77.80%,0,0,21,0,0,27,-,0,1.31,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,43.90%,0,32,16,0,16,,HFX vs EDM,TRUE,FALSE,FALSE,TRUE,FALSE,7/23/2022,80ei4jsfzxzejkvvq1ek23mdw,73xrv2025rnj0t3y9ayp83bec,6925,6925,HFX Wanderers,Edmonton,EDM,1,1,Played,T 1-1,2276278,HFX vs EDM (2022-07-23)
