Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,DuelPercent,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,DefensiveBlocks,xG Per Shot,Shots Total,Cross_Success_Percentage,Cross_Success_Percentage_Open_Play,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
252,1,58elvwym7gnql18liaoa6zo16,481627,90,25,Defensive Midfielder,Ajay,Khabra,A. Khabra,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,48,18,23,0,0,0,0.05,0,0,0,1,1,0,0,0,6,0,46.15%,0,0,57,7,1,1,0,3,66.70%,1,1,10,1,0,2,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,13,17,27,0,39.60%,85.40%,20,11,10,12,10,26,0,13.8,1,50.00%,2,0,0,0,0,0,0,0,73.70%,2,0,1,0,0,0,1,0,-,0,-,-,ATO vs EDM,2020-08-23,7tqr229an5mqpjp1qgvl7e0pg,6925,58elvwym7gnql18liaoa6zo16:2126243,ATO vs EDM (2020-08-23)
590,1,58elvwym7gnql18liaoa6zo16,481627,45,25,Central Midfielder,Ajay,Khabra,A. Khabra,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,9,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,60.00%,0,0,34,2,0,2,0,3,100.00%,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,4,26,0,20.80%,87.50%,18,2,1,2,2,20,0,13.5,0,50.00%,2,0,0,0,0,0,1,1,60.00%,1,1,1,0,0,0,0,1,-,0,0.00%,0.00%,ATO vs FOR,2020-08-30,7ufagyfpmg0q5miihyn7181ec,15377,58elvwym7gnql18liaoa6zo16:2126257,ATO vs FOR (2020-08-30)
698,1,58elvwym7gnql18liaoa6zo16,481627,63,25,Defensive Midfielder,Ajay,Khabra,A. Khabra,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,27,3,0,0,0,0,0.00%,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,18,0,20.00%,92.00%,15,2,6,2,6,17,0,18.1,1,-,0,0,0,0,0,0,0,0,60.00%,0,0,0,0,0,0,0,0,-,0,-,-,YRK vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,15382,58elvwym7gnql18liaoa6zo16:2126220,YRK vs ATO (2020-08-15)
737,1,58elvwym7gnql18liaoa6zo16,481627,64,25,Defensive Midfielder,Ajay,Khabra,A. Khabra,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,23,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.00%,0,0,24,4,0,0,0,1,-,1,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,16,0,56.50%,73.90%,12,2,3,2,5,16,0,12.5,0,33.30%,3,0,0,0,0,0,0,0,53.80%,1,0,0,0,0,0,0,0,-,0,-,-,ATO vs CAV,2020-08-27,7u47vp82i9898dpktaf5q6psk,15381,58elvwym7gnql18liaoa6zo16:2126251,ATO vs CAV (2020-08-27)
873,1,58elvwym7gnql18liaoa6zo16,481627,19,25,Left Centre Back,Ajay,Khabra,A. Khabra,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,14,6,0,0,0,0,0.00%,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,2,10.00%,100.00%,5,3,2,3,2,5,0,14.8,1,0.00%,2,0,0,0,0,0,0,0,100.00%,0,0,0,0,0.05,0.05,0,0,0.05,1,-,-,HFX vs ATO,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,15376,58elvwym7gnql18liaoa6zo16:2126270,HFX vs ATO (2020-09-06)
957,1,58elvwym7gnql18liaoa6zo16,481627,27,25,Central Midfielder,Ajay,Khabra,A. Khabra,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,3,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,9,3,0,0,0,1,0.00%,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,4,1,33.30%,83.30%,3,2,0,2,1,3,0,16.1,1,-,0,0,15,0,0,0,0,0,100.00%,1,0,0,0.06,0,0.06,0,0,0.06,1,-,-,ATO vs VAL,2020-08-19,7tdd1uok6zk7bgycge748czdg,15378,58elvwym7gnql18liaoa6zo16:2126235,ATO vs VAL (2020-08-19)
1059,0,58elvwym7gnql18liaoa6zo16,481627,0,25,Sub - Midfielder,Ajay,Khabra,A. Khabra,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,PAC vs ATO,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,15380,58elvwym7gnql18liaoa6zo16:2126262,PAC vs ATO (2020-09-03)
779,1,26zoncn0ilfvg5gwn91dkqmt,481764,86,24,Centre Forward,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,11,4,5,0.12,1,0,0.04,0,0,0,1,1,0,0,0,5,0,62.50%,0,0,21,3,2,0,0,2,100.00%,0,0,1,2,0,1,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,12,1,54.50%,81.80%,7,2,0,4,0,7,0,16,0,-,0,0,10,0,0,0,0,0,83.30%,1,0,1,0.12,0,0.12,1,0,0.12,1,-,-,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15377,26zoncn0ilfvg5gwn91dkqmt:2126238,HFX vs FOR (2020-08-20)
886,1,26zoncn0ilfvg5gwn91dkqmt,481764,45,24,Centre Forward,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,2,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,4,3,0,0.93,1,0,0,1,0,0,0,0,0,0,0,2,0,66.67%,0,0,13,1,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9,0,4,4,25.00%,75.00%,3,0,0,1,0,3,0,11.1,0,100.00%,1,0,0,0,1,1,0,0,0.00%,0,0,0,0,0.93,0.14,0,0,0.31,3,-,-,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15381,26zoncn0ilfvg5gwn91dkqmt:2126244,CAV vs HFX (2020-08-24)
681,1,26zoncn0ilfvg5gwn91dkqmt,481764,89,24,Centre Forward,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,15,5,9,0.84,0,0,0,2,0,0,0,0,0,0,0,4,0,66.67%,0,0,28,2,0,0,0,0,-,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,17,5,6.70%,93.30%,10,4,0,4,0,11,0,10.3,0,0.00%,1,0,8,0,2,0,0,0,100.00%,0,0,0,0.84,0,0.84,0,1,0.42,2,-,-,HFX vs YRK,2020-08-29,7ubxnr535nkdppzi934wdbdhw,15382,26zoncn0ilfvg5gwn91dkqmt:2126256,HFX vs YRK (2020-08-29)
927,1,26zoncn0ilfvg5gwn91dkqmt,481764,35,24,Left Attacking Midfielder,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,3,4,0.33,0,0,0,1,0,0,0,0,0,0,0,1,0,50.00%,0,0,11,1,0,0,0,0,-,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,4,2,11.10%,77.80%,3,4,0,5,0,4,0,11.6,0,0.00%,1,0,10,0,1,0,0,0,100.00%,0,0,0,0.33,0,0.33,0,0,0.33,1,-,-,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15380,26zoncn0ilfvg5gwn91dkqmt:2126221,HFX vs PAC (2020-08-15)
1059,0,26zoncn0ilfvg5gwn91dkqmt,481764,0,24,Sub - Attacker,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,HFX vs PAC,2020-09-16,1m8l5iaa0hhjfd9pq3ftmklxw,15380,26zoncn0ilfvg5gwn91dkqmt:2137187,HFX vs PAC (2020-09-16)
639,1,26zoncn0ilfvg5gwn91dkqmt,481764,88,24,Centre Forward,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,4,0,18,3,11,0.3,1,0,0,2,0,0,0,0,1,0,0,7,1,50.00%,0,0,31,7,1,0,0,1,100.00%,0,0,2,2,0,1,1,0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,13,0,18,4,11.10%,77.80%,7,7,0,10,0,8,0,13.2,0,0.00%,2,0,0,0,2,1,0,0,50.00%,0,1,0,0,0.3,0.3,0,0,0.3,1,-,-,EDM vs HFX,2020-08-27,7u1iuq4d7judbzn8c1gawxp90,6925,26zoncn0ilfvg5gwn91dkqmt:2126249,EDM vs HFX (2020-08-27)
709,1,26zoncn0ilfvg5gwn91dkqmt,481764,62,24,Centre Forward,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,1,1,1,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,3,6,1,16,2,7,0.35,1,0,0.06,1,0,0,1,1,3,0,0,6,3,75.00%,0,0,26,2,1,0,0,1,100.00%,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,16,2,25.00%,56.30%,7,2,0,5,0,11,0,14,0,50.00%,2,0,15,0,1,1,0,0,25.00%,0,1,0,0.35,0,0.35,1,0,0.12,3,-,-,HFX vs ATO,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,16614,26zoncn0ilfvg5gwn91dkqmt:2126270,HFX vs ATO (2020-09-06)
540,1,26zoncn0ilfvg5gwn91dkqmt,481764,90,24,Centre Forward,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,20,5,13,0.11,0,0,0.1,0,0,0,2,2,4,0,0,5,2,35.71%,0,0,37,9,1,0,0,1,100.00%,0,0,5,2,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,14,5,20.00%,90.00%,7,11,0,12,0,8,0,14.5,0,0.00%,2,0,24,0,0,0,1,1,100.00%,0,0,1,0.06,0.05,0.11,2,0,0.06,2,0.00%,0.00%,VAL vs HFX,2020-09-02,7uo653c2y32d06v6dq2as5t04,15378,26zoncn0ilfvg5gwn91dkqmt:2126261,VAL vs HFX (2020-09-02)
564,1,26zoncn0ilfvg5gwn91dkqmt,481764,90,24,Centre Forward,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,0,3,0,2,1,1,0,0,1,0,0,0,2,0,0,1,0,2,2,0,14,4,8,1.48,1,0,0.03,2,0,0,1,1,3,0,0,6,1,40.00%,1,1,36,9,0,0,0,0,0.00%,0,0,3,3,0,1,1,0,2,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19,0,17,8,28.60%,85.70%,8,4,0,5,0,9,0,15,1,66.70%,3,0,9,0,2,1,0,0,50.00%,0,0,0,0.25,1.23,0.69,1,0,0.37,4,-,-,CAV vs HFX,2020-09-12,cap8cqg4fk34voy1o310hy39w,15381,26zoncn0ilfvg5gwn91dkqmt:2137185,CAV vs HFX (2020-09-12)
639,1,26zoncn0ilfvg5gwn91dkqmt,481764,90,24,Centre Forward,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,18,5,10,0.43,0,0,0,1,0,0,0,0,3,1,0,2,1,33.33%,0,0,31,4,0,0,0,2,-,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,3,17,2,16.70%,83.30%,11,4,0,5,1,12,0,13.9,0,0.00%,1,0,8,0,1,0,0,0,33.30%,2,0,0,0.43,0,0.43,0,0,0.43,1,-,-,FOR vs HFX,2020-09-19,5mrmbr6tngz69e9qmsn1b845w,15377,26zoncn0ilfvg5gwn91dkqmt:2137188,FOR vs HFX (2020-09-19)
748,1,26zoncn0ilfvg5gwn91dkqmt,481764,83,24,Centre Forward,Akeem,Garcia,A. Garcia,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,2,15,4,8,0.1,1,0,0.13,0,0,0,1,1,1,1,0,3,0,60.00%,0,0,23,2,0,0,0,0,-,0,0,5,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,3,10,4,13.30%,80.00%,6,6,0,7,1,7,0,14.3,0,0.00%,1,0,18,0,0,0,0,0,0.00%,0,0,0,0.1,0,0.1,1,1,0.05,2,-,-,HFX vs FOR,2020-09-09,8plkm1srpcwr60o1i31ksltsk,15377,26zoncn0ilfvg5gwn91dkqmt:2137183,HFX vs FOR (2020-09-09)
906,1,am6blpv9h0wzsn8rjv1q0zpp1,173493,64,24,Centre Forward,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.00%,0,0,12,1,0,0,0,0,-,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,5,0,20.00%,60.00%,3,3,0,6,0,4,0,12.2,0,-,0,0,0,0,0,0,1,1,50.00%,0,0,0,0,0,0,0,0,-,0,0.00%,0.00%,PAC vs ATO,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,16614,am6blpv9h0wzsn8rjv1q0zpp1:2126262,PAC vs ATO (2020-09-03)
957,1,am6blpv9h0wzsn8rjv1q0zpp1,173493,18,24,Second Striker,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,4,0,0,0,0.05,0,0,0,1,1,0,0,0,1,0,50.00%,0,0,9,1,0,0,0,0,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,1,12.50%,87.50%,3,4,0,4,0,4,0,10.5,0,100.00%,1,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,1,0,-,0,-,-,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15376,am6blpv9h0wzsn8rjv1q0zpp1:2126221,HFX vs PAC (2020-08-15)
989,1,am6blpv9h0wzsn8rjv1q0zpp1,173493,22,24,Centre Forward,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,7,1,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,16.70%,100.00%,2,4,0,4,0,2,0,12,0,0.00%,1,0,0,0,0,0,0,0,100.00%,0,0,0,0,0,0,0,0,-,0,-,-,PAC vs YRK,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15382,am6blpv9h0wzsn8rjv1q0zpp1:2126232,PAC vs YRK (2020-08-19)
527,1,am6blpv9h0wzsn8rjv1q0zpp1,173493,90,24,Centre Forward,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,3,27,5,14,0.13,0,0,0.09,0,0,0,1,1,1,0,0,2,1,25.00%,0,0,38,6,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,21,1,16,5,29.60%,70.40%,9,10,0,12,1,14,0,15.8,0,20.00%,5,0,12,0,0,0,1,1,50.00%,0,0,0,0.13,0,0.13,1,0,0.04,3,0.00%,0.00%,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15377,am6blpv9h0wzsn8rjv1q0zpp1:2126242,FOR vs PAC (2020-08-22)
527,1,am6blpv9h0wzsn8rjv1q0zpp1,173493,90,24,Centre Forward,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,25,7,11,0.33,0,0,0,1,0,0,0,0,1,0,0,7,1,77.78%,0,0,38,2,0,0,0,0,-,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,2,23,1,28.00%,72.00%,13,5,0,6,2,17,0,18.1,0,60.00%,5,0,11,0,1,0,0,0,28.60%,0,0,0,0.33,0,0.33,0,0,0.33,1,-,-,CAV vs PAC,2020-09-10,6pp5y6tmtbxolhpklcv0tx5as,15381,am6blpv9h0wzsn8rjv1q0zpp1:2137182,CAV vs PAC (2020-09-10)
512,1,am6blpv9h0wzsn8rjv1q0zpp1,173493,74,24,Centre Forward,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,6,0,25,9,10,0.29,1,1,0.43,1,1,0,1,1,4,0,0,2,2,50.00%,0,0,39,2,0,0,2,2,0.00%,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,17,5,17,3,36.00%,76.00%,11,6,2,9,3,13,0,19.2,1,-,0,0,12,0,1,1,1,1,77.80%,1,0,1,0.29,0,0.29,0,0,0.29,1,0.00%,0.00%,HFX vs PAC,2020-09-16,1m8l5iaa0hhjfd9pq3ftmklxw,15376,am6blpv9h0wzsn8rjv1q0zpp1:2137187,HFX vs PAC (2020-09-16)
602,1,am6blpv9h0wzsn8rjv1q0zpp1,173493,67,24,Centre Forward,Alejandro,Díaz Liceága,A. Díaz,Pacific,b3436h8h14zw7f1uv6w9vqf6y,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,1,1,1,0,1,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,2,9,0,22,5,8,0.95,1,1,1.12,1,2,0,2,2,2,0,0,4,1,57.14%,0,0,33,3,1,0,0,2,100.00%,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,1,15,4,36.40%,59.10%,8,5,0,11,0,11,0,12.1,0,66.70%,3,0,9,0,1,1,0,0,12.50%,1,1,0,0.95,0,0.95,1,0,0.24,4,-,-,CAV vs PAC,2020-08-30,7uiktgg1hzmxb1oky4wpsigwk,15381,am6blpv9h0wzsn8rjv1q0zpp1:2126258,CAV vs PAC (2020-08-30)
